gloss,instances,,,,,,,,,,
book,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
boyfriend,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"16, 8, 261, 240",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125251.mp4,0,7440
,"51, 9, 547, 480",25,-1,1,1,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466685265.6226.mp4,0,7443
,"155, 48, 446, 360",25,3496,3383,2,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70343
,"206, 10, 524, 414",25,-1,1,3,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boyfriend.mp4,0,7441
,"25, 25, 569, 480",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/boyfriend.mp4,0,7444
,"52, 0, 235, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6565.mp4,0,7445
,"277, 24, 1013, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=EHkYHDKBm5Y,0,7446
,"273, 25, 954, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=FhNdhtl2TdQ,0,7447
,"32, 22, 450, 360",25,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=qv7aoKAIewE,0,7450
,"164, 54, 553, 400",25,-1,1,11,12,aslsearch,train,http://www.aslsearch.com/signs/videos/boyfriend.mp4,0,7451
break,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4651,4619,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,7608
,"156, 22, 500, 480",25,3937,3836,1,121,northtexas,train,https://www.youtube.com/watch?v=RaTg-FuhCmY,0,70098
,"0, 5, 240, 240",25,-1,1,3,44,aslpro,train,http://www.aslpro.com/main/b/break.swf,0,7639
,"162, 16, 486, 370",25,-1,1,6,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BREAK-420.mp4,0,65252
,"682, 87, 1667, 1079",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Break%2C%20Violate-orBw0rrp5w8.mp4,0,7632
,"103, 4, 392, 360",25,-1,1,8,109,asllex,val,https://youtu.be/ouQqDPzcMrg,0,67440
,"166, 52, 535, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/break.mp4,0,7642
,"121, 12, 533, 480",25,-1,1,11,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466723688.6206.mp4,0,7634
,"116, 23, 545, 480",25,-1,1,12,20,handspeak,test,https://www.handspeak.com/word/b/break.mp4,0,7635
,"58, 10, 214, 192",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14200.mp4,0,7637
bridge,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4805,4759,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,7747
,"167, 19, 491, 370",25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRIDGE-662.mp4,0,65259
,"83, 20, 597, 480",25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466723955.9232.mp4,0,7751
,"91, 0, 456, 360",25,-1,1,3,109,asllex,val,https://youtu.be/r62xNv5zoNA,0,67444
,"24, 0, 539, 480",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/bridge.mp4,0,7752
,"70, 12, 210, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9309.mp4,0,7753
,"268, 20, 1043, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=44QY1ywLZVE,0,7754
,"269, 18, 1040, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=w2ZY6OxLAhc,0,7755
,"0, 0, 234, 240",25,-1,1,8,44,aslpro,test,http://www.aslpro.com/main/b/bridge.swf,0,7756
,"187, 57, 584, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bridge.mp4,0,7757
brush,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"152, 13, 465, 370",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRUSH-54.mp4,0,65264
,"18, 13, 541, 480",25,-1,1,1,20,handspeak,train,https://www.handspeak.com/word/b/brush-comb.mp4,0,8002
,"47, 10, 216, 192",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23831.mp4,0,8005
,"47, 14, 217, 192",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23832.mp4,0,8006
,"0, 9, 248, 240",25,-1,1,6,25,aslpro,train,http://www.aslpro.com//main/b/brush_hair.swf,0,8007
,"159, 14, 466, 370",25,-1,1,8,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRUSH-55.mp4,0,65265
,"102, 0, 403, 360",25,-1,1,10,109,asllex,train,https://youtu.be/d4wPiaT1uMI,0,67447
,"156, 53, 534, 400",25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/brush.mp4,0,8012
,"404, 56, 797, 720",25,-1,1,15,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brush.mp4,0,8000
,"97, 11, 527, 480",25,-1,1,16,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466724670.904.mp4,0,8001
building,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"150, 16, 478, 370",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUILDING-58.mp4,0,65269
,"84, 39, 546, 480",25,4697,4583,1,121,northtexas,train,https://www.youtube.com/watch?v=2DblIQ5n6xk,0,70196
,"323, 22, 1074, 720",25,54,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=_jai_CnXygg,0,68590
,"23, 6, 299, 240",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125595.mp4,0,8130
,"76, 0, 455, 360",25,-1,1,4,109,asllex,train,https://youtu.be/-MxmnqaB3xg,0,67449
,"425, 66, 830, 720",25,-1,1,5,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/building.mp4,0,8131
,"96, 9, 580, 480",25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468462695.9857.mp4,0,8132
,"30, 12, 303, 240",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/b/building.mp4,0,8133
,"65, 11, 213, 192",25,-1,1,8,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9978.mp4,0,8134
,"179, 52, 541, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/build.mp4,0,8135
busy,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,5212,5160,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,8410
,"155, 22, 503, 480",25,6098,5987,1,121,northtexas,train,https://www.youtube.com/watch?v=RaTg-FuhCmY,0,70105
,"301, 62, 909, 720",25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=-dUe-nN4vkM,0,8418
,"15, 14, 204, 240",25,-1,1,4,24,aslpro,val,http://www.aslpro.com/main/b/busy.swf,0,8419
,"224, 30, 475, 370",25,-1,1,5,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUSY-1981.mp4,0,65277
,"234, 39, 489, 400",25,-1,1,6,41,aslsearch,val,http://www.aslsearch.com/signs/videos/busy.mp4,0,8420
,"65, 0, 260, 240",25,-1,1,7,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455728.mp4,0,8411
,"420, 57, 821, 720",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/busy.mp4,0,8412
,"67, 0, 547, 480",25,-1,1,11,20,handspeak,test,https://www.handspeak.com/word/b/busy.mp4,0,8415
,"67, 12, 209, 192",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9956.mp4,0,8417
camera,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,462,426,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,8782
,"0, 11, 253, 240",25,-1,1,1,25,aslpro,train,http://www.aslpro.com/main/c/camera.swf,0,8790
,"176, 52, 538, 400",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/camera.mp4,0,8791
,"149, 15, 508, 370",25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAMERA-375.mp4,0,65292
,"91, 4, 397, 360",25,-1,1,4,109,asllex,train,https://youtu.be/XR0UdLqHbio,0,67463
,"417, 56, 828, 720",25,-1,1,5,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/camera.mp4,0,8783
,"108, 23, 594, 480",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726217.4770.mp4,0,8784
,"28, 0, 589, 480",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/camera.mp4,0,8785
,"71, 5, 230, 192",25,-1,1,8,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5975.mp4,0,8786
,"294, 2, 1082, 720",25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=9NOTPgKtmsg,0,8789
camp,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,502,463,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,8799
,"108, 0, 1198, 720",25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=b1BiuF7LSaQ,0,68017
,"115, 12, 520, 360",25,68,1,2,113,lillybauer,train,https://www.youtube.com/watch?v=SHwIcDFONQ8,0,68884
,"32, 0, 288, 240",25,-1,1,3,1,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/400980.mp4,0,8817
,"611, 131, 1521, 1067",25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Camp-0iXEND0mtTw.mp4,0,8818
,"83, 30, 528, 480",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1539180947.562.mp4,0,8819
,"78, 23, 222, 192",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22809.mp4,0,8820
,"340, 25, 1000, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=QHadWG2hxek,0,8821
,"15, 21, 231, 240",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/c/camp.swf,0,8822
,"174, 49, 536, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/camp.mp4,0,8823
caption,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"184, 18, 464, 370",25,-1,1,0,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAPTION-1022.mp4,0,65303
,"169, 53, 536, 400",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/caption.mp4,0,9095
,"75, 6, 275, 180",25,-1,1,2,43,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/caption.mov,0,9087
,"100, 20, 388, 360",25,-1,1,3,109,asllex,val,https://youtu.be/s6cs9Stu5_A,0,67471
,"566, 138, 1634, 1080",25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Subtitles%2C%20Captions-Hr_NAXGCcM0.mp4,0,9088
,"109, 0, 506, 360",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/caption.mp4,0,9089
,"50, 18, 222, 192",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8562.mp4,0,9091
,"50, 18, 222, 192",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8562.mp4,0,9092
,"32, 16, 241, 192",25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8611.mp4,0,9093
,"0, 23, 260, 240",25,-1,1,10,30,aslpro,train,http://www.aslpro.com/main/c/caption.swf,0,9094
care,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"55, 0, 258, 240",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125796.mp4,0,9197
,"58, 0, 266, 240",25,-1,1,1,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58264.mp4,0,9199
,"679, 94, 1538, 1080",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Babysit%2C%20Careful-DWkoB_Way20.mp4,0,9200
,"104, 0, 521, 480",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/care-for.mp4,0,9202
,"72, 15, 206, 192",25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9207.mp4,0,9209
,"76, 16, 206, 192",25,-1,1,12,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9208.mp4,0,9210
,"157, 10, 486, 360",25,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=tOBKXefLXOg,0,9211
,"22, 21, 214, 240",25,-1,1,14,16,aslpro,train,http://www.aslpro.com/main/c/care.swf,0,9212
,"190, 59, 566, 400",25,-1,1,16,12,aslsearch,test,http://www.aslsearch.com/signs/videos/care.mp4,0,9214
,"26, 0, 295, 240",25,-1,1,17,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/188382.mp4,0,9198
carry,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1177,1135,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,9317
,"195, 37, 1114, 720",25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/carry.mp4,0,69260
,"0, 9, 247, 240",25,-1,1,2,25,aslpro,train,http://www.aslpro.com/main/c/carry.swf,0,9327
,"137, 42, 500, 400",25,-1,1,3,41,aslsearch,val,http://www.aslsearch.com/signs/videos/carry.mp4,0,9328
,"111, 13, 480, 370",25,-1,1,4,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARRY-69.mp4,0,65309
,"28, 0, 278, 240",25,-1,1,5,26,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125826.mp4,0,9319
,"152, 33, 1920, 1080",25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Carry-mJuTIaLACYQ.mp4,0,9320
,"64, 24, 632, 480",25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466727709.2419.mp4,0,9321
,"34, 0, 636, 480",25,-1,1,8,20,handspeak,test,https://www.handspeak.com/word/c/carry.mp4,0,9322
,"47, 9, 215, 192",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9898.mp4,0,9326
celebrate,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1524,1465,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,9632
,"177, 20, 467, 370",25,-1,1,1,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CELEBRATE-1045.mp4,0,65321
,"419, 83, 1865, 1080",25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Anniversary%2C%20Celebrate-sP5ZE1wVH-A.mp4,0,9633
,"85, 11, 529, 480",25,-1,1,3,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466729022.7408.mp4,0,9634
,"39, 2, 619, 480",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/c/celebrate.mp4,0,9635
,"37, 10, 229, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/5/5213.mp4,0,9636
,"46, 2, 237, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6685.mp4,0,9637
,"175, 29, 1081, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=S6jdT0euWqM,0,9638
,"0, 8, 253, 240",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/c/celebrate.swf,0,9639
,"181, 43, 513, 400",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/celebrate.mp4,0,9640
certificate,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1756,1704,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,9805
,"190, 18, 456, 370",25,-1,1,1,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CERTIFICATE-1050.mp4,0,65326
,"102, 11, 386, 360",25,-1,1,2,109,asllex,train,https://youtu.be/ovA0ONwZgyk,0,67482
,"25, 0, 261, 240",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125911.mp4,0,9806
,"43, 0, 278, 240",25,-1,1,4,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51420.mp4,0,9807
,"114, 12, 532, 480",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466729441.187.mp4,0,9808
,"88, 0, 536, 480",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/c/certificate.mp4,0,9809
,"76, 11, 222, 192",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14492.mp4,0,9810
,"29, 4, 223, 240",25,-1,1,8,72,aslpro,test,http://www.aslpro.com/main/c/certificate.swf,0,9811
,"216, 42, 475, 400",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/certification.mp4,0,9812
chain,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1829,1757,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,9834
,"184, 19, 462, 370",25,-1,1,1,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAIN-1051.mp4,0,65327
,"25, 3, 247, 240",25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125915.mp4,0,9835
,"591, 38, 1603, 1080",25,-1,1,3,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Olympics-8jd6h4rZfJg.mp4,0,9836
,"587, 134, 1603, 1075",25,-1,1,4,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Olympics-clU8I371n5Y.mp4,0,9837
,"29, 15, 587, 480",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466729470.3884.mp4,0,9838
,"4, 0, 572, 480",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/c/chain.mp4,0,9839
,"56, 13, 229, 192",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1317.mp4,0,9840
,"0, 3, 237, 240",25,-1,1,8,72,aslpro,test,http://www.aslpro.com/main/c/chain.swf,0,9841
,"180, 43, 477, 400",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/chain.mp4,0,9842
chance,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2025,1976,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,9933
,"326, 39, 1017, 720",25,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=w8jjz_R6GaI,0,9940
,"0, 8, 251, 240",25,-1,1,2,25,aslpro,train,http://www.aslpro.com/main/c/chance.swf,0,9941
,"151, 14, 486, 370",25,-1,1,4,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHANCE-2472.mp4,0,65331
,"104, 0, 420, 360",25,-1,1,5,109,asllex,train,https://youtu.be/LFWOUYJ2GUU,0,67484
,"180, 53, 556, 400",25,-1,1,6,12,aslsearch,val,http://www.aslsearch.com/signs/videos/chance.mp4,0,9943
,"56, 0, 276, 240",25,-1,1,7,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125919.mp4,0,9934
,"23, 0, 281, 240",25,-1,1,8,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51885.mp4,0,9935
,"313, 82, 1567, 1080",25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chance-kaF_Jfo3iEM.mp4,0,9936
,"71, 0, 591, 480",25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/c/chance.mp4,0,9938
character,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2182,2123,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10014
,"78, 11, 220, 192",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14430.mp4,0,10021
,"10, 19, 206, 240",25,-1,1,2,16,aslpro,train,http://www.aslpro.com/main/c/character.swf,0,10022
,"183, 56, 557, 400",25,-1,1,3,12,aslsearch,val,http://www.aslsearch.com/signs/videos/character.mp4,0,10023
,"166, 17, 493, 370",25,-1,1,5,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHARACTER-2318.mp4,0,65334
,"107, 11, 370, 360",25,-1,1,6,109,asllex,val,https://youtu.be/easwV4xtJSw,0,67488
,"81, 9, 235, 180",25,-1,1,7,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/character.mov,0,10015
,"39, 0, 278, 240",25,-1,1,8,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/244176.mp4,0,10016
,"829, 61, 1720, 1058",25,-1,1,9,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Character%202-UTW1fVSRztU.mp4,0,10017
,"59, 19, 508, 480",25,-1,1,11,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466730618.8628.mp4,0,10019
chase,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2239,2183,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10088
,"185, 16, 474, 370",25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHASE-72.mp4,0,65337
,"47, 1, 260, 240",25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125937.mp4,0,10089
,"269, 29, 1776, 1080",25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chase%202-L5wt_euupUY.mp4,0,10090
,"105, 20, 530, 480",25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466730650.8694.mp4,0,10091
,"11, 0, 590, 480",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/chase.mp4,0,10092
,"74, 16, 219, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8438.mp4,0,10093
,"261, 47, 1011, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=PNp3dIAoFGA,0,10094
,"1, 18, 236, 240",25,-1,1,8,30,aslpro,test,http://www.aslpro.com/main/c/chase.swf,0,10095
,"168, 54, 572, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/chase.mp4,0,10096
classroom,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3664,3592,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11006
,"33, 3, 286, 240",25,-1,1,1,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399305.mp4,0,11007
,"214, 16, 539, 414",25,-1,1,2,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/classroom.mp4,0,11008
,"106, 21, 595, 480",25,-1,1,3,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466898707.7112.mp4,0,11009
,"59, 11, 259, 240",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/c/classroom.mp4,0,11010
,"59, 9, 217, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9635.mp4,0,11011
,"234, 41, 970, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=m_6k3q6nqUY,0,11012
,"241, 40, 961, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=P6tdUkERzqI,0,11013
,"19, 3, 231, 240",25,-1,1,8,72,aslpro,test,http://www.aslpro.com/main/c/classroom.swf,0,11014
,"183, 52, 547, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/classroom.mp4,0,11015
clear,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3754,3708,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11059
,"179, 55, 544, 400",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/clear.mp4,0,11067
,"153, 19, 502, 370",25,-1,1,2,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLEAR-1065.mp4,0,65366
,"77, 17, 384, 360",25,-1,1,3,109,asllex,val,https://youtu.be/ePC-vnxPa50,0,67503
,"403, 44, 1845, 1080",25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bright%2C%20Clear-rNQ-tunpvGI.mp4,0,11061
,"92, 11, 594, 480",25,-1,1,6,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466898800.2520.mp4,0,11062
,"66, 0, 602, 480",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/clear.mp4,0,11063
,"56, 13, 228, 192",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9083.mp4,0,11064
,"175, 60, 1063, 720",25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=uy5eMROgDM4,0,11065
,"4, 11, 217, 240",25,-1,1,10,24,aslpro,train,http://www.aslpro.com/main/c/clear.swf,0,11066
climb,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3874,3805,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11142
,"64, 0, 227, 192",25,-1,1,1,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24329.mp4,0,11148
